Tag #,COMMON NAME,BOTANICAL NAME,Latitude,Longitude,Height,Diameter,Crown height,Crown Spread,Last Update,Contributors,Notes,Last Inspection,Health,Expert Notes
708,Chinese Elm,Ulmus parvifolia,37.32204027,-122.0418677,16'-30',"8""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
709,Chinese Elm,Ulmus parvifolia,37.32220238,-122.0418481,16'-30',"10""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
710,Chinese Elm,Ulmus parvifolia,37.32231969,-122.0418463,16'-30',"10""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
711,Chinese Elm,Ulmus parvifolia,37.32251664,-122.0420698,16'-30',"10""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
712,Chinese Elm,Ulmus parvifolia,37.32252517,-122.0421833,16'-30',"10""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
713,Chinese Elm,Ulmus parvifolia,37.32251948,-122.0422987,16'-30',"11""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
714,Chinese Elm,Ulmus parvifolia,37.32252801,-122.0424328,16'-30',"12""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
715,Chinese Elm,Ulmus parvifolia,37.32252608,-122.0427251,1'-15',"3""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
716,Chinese Elm,Ulmus parvifolia,37.32248796,-122.0428518,16'-30',"10""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
717,Chinese Elm,Ulmus parvifolia,37.32247882,-122.0429304,16'-30',"7""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
718,Chinese Elm,Ulmus parvifolia,37.32247838,-122.0430088,16'-30',"6""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
719,Coast Live Oak,Quercus agrifolia,37.32247661,-122.0430815,16'-30',"4""",,,,,,04/04/2022,60% - Fair,Structural pruning
720,Crapemyrtle,Lagerstroemia indica,37.32247529,-122.0432264,1'-15',"5""",,,,,,04/04/2022,60% - Fair,Structural pruning
721,Crapemyrtle,Lagerstroemia indica,37.32246854,-122.0433262,1'-15',"5""",,,,,,04/04/2022,60% - Fair,Structural pruning
722,Crapemyrtle,Lagerstroemia indica,37.32246239,-122.0434153,1'-15',"6""",,,,,,04/04/2022,60% - Fair,Structural pruning
723,Crapemyrtle,Lagerstroemia indica,37.32244538,-122.0435092,1'-15',"6""",,,,,,04/04/2022,60% - Fair,Structural pruning
724,Crapemyrtle,Lagerstroemia indica,37.32246243,-122.0436546,1'-15',"5""",,,,,,04/04/2022,60% - Fair,Structural pruning
725,Crapemyrtle,Lagerstroemia indica,37.32245022,-122.0437505,1'-15',"6""",,,,,,04/04/2022,60% - Fair,Structural pruning
726,Chinese Elm,Ulmus parvifolia,37.32246693,-122.0439543,16'-30',"8""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
727,Chinese Elm,Ulmus parvifolia,37.3224556,-122.044044,16'-30',"8""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
728,Chinese Elm,Ulmus parvifolia,37.32246567,-122.0441211,16'-30',"4""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
729,Chinese Elm,Ulmus parvifolia,37.32245495,-122.0441963,16'-30',"7""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
730,Chinese Elm,Ulmus parvifolia,37.32245009,-122.044261,16'-30',"9""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
731,Purple-Leaf Flowering Plum,Prunus cerasifera cv. Krauter Vesuvius,37.32245751,-122.0446534,1'-15',"13""-18""",,,,,,04/04/2022,60% - Fair,Structural pruning and clearance
732,Purple-Leaf Flowering Plum,Prunus cerasifera cv. Krauter Vesuvius,37.32247697,-122.0447203,1'-15',"7""-12""",,,,,,04/04/2022,60% - Fair,Structural pruning and clearance
733,Purple-Leaf Flowering Plum,Prunus cerasifera cv. Krauter Vesuvius,37.32246777,-122.044884,1'-15',"13""-18""",,,,,,04/04/2022,60% - Fair,Structural pruning and clearance
734,Coast Live Oak,Quercus agrifolia,37.32252256,-122.0436487,31'-45',"19""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance pruning"
735,Crapemyrtle,Lagerstroemia indica,37.3224474,-122.0419706,16'-30',"5""",,,,,,04/04/2022,60% - Fair,Structural pruning
736,Crapemyrtle,Lagerstroemia indica,37.32240712,-122.0419355,16'-30',"5""",,,,,,04/04/2022,60% - Fair,Structural pruning
737,Sweetfern,Comptonia peregrina,37.3217028,-122.0418744,31'-45',"11""",,,,,,06/14/2022,60% - Fair,Structural pruning and clearance
738,Coast Live Oak,Quercus agrifolia,37.31959419,-122.0421921,31'-45',"33""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance pruning  /  Crown Raise"
739,American Sycamore,Platanus occidentalis,37.31945632,-122.0422043,31'-45',"16""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
740,American Sycamore,Platanus occidentalis,37.31932695,-122.0422532,31'-45',"7""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
741,American Sycamore,Platanus occidentalis,37.31929449,-122.0422175,31'-45',"11""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
742,American Sycamore,Platanus occidentalis,37.31917942,-122.0422027,31'-45',"6""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
743,American Sycamore,Platanus occidentalis,37.31910108,-122.0421381,31'-45',"10""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
744,American Sycamore,Platanus occidentalis,37.31896444,-122.0420569,31'-45',"10""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown thin, end-weight reduction, and clearance"
745,American Sycamore,Platanus occidentalis,37.31886894,-122.0419917,31'-45',"9""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
746,American Sycamore,Platanus occidentalis,37.31879473,-122.0419763,31'-45',"7""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
747,American Sycamore,Platanus occidentalis,37.31868954,-122.0419607,31'-45',"6""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
748,American Sycamore,Platanus occidentalis,37.31861056,-122.0419518,31'-45',"7""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
749,American Sycamore,Platanus occidentalis,37.31865366,-122.0421586,31'-45',"10""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
750,American Sycamore,Platanus occidentalis,37.31838942,-122.0419483,31'-45',"8""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
751,American Sycamore,Platanus occidentalis,37.31830836,-122.0419519,31'-45',"7""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
752,American Sycamore,Platanus occidentalis,37.318537,-122.0418119,31'-45',"12""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
753,American Sycamore,Platanus occidentalis,37.3190022,-122.0419058,31'-45',"15""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
754,American Sycamore,Platanus occidentalis,37.31913169,-122.0419947,31'-45',"10""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
755,Holly Oak,Quercus ilex,37.32256582,-122.0428991,16'-30',"7""",,,,,,04/04/2022,60% - Fair,Structural pruning
756,Holly Oak,Quercus ilex,37.32254171,-122.0432277,16'-30',"7""",,,,,,04/04/2022,60% - Fair,Structural pruning
757,Deodar Cedar,Cedrus deodara,37.32252608,-122.0429706,16'-30',"6""",,,,,,04/04/2022,60% - Fair,Structural pruning and clearance
758,Deodar Cedar,Cedrus deodara,37.32253982,-122.0430243,16'-30',"9""",,,,,,04/04/2022,60% - Fair,Structural pruning and clearance
759,Deodar Cedar,Cedrus deodara,37.32252557,-122.0430724,16'-30',"10""",,,,,,04/04/2022,60% - Fair,Structural pruning and clearance
760,Ginkgo,Ginkgo biloba,37.32252107,-122.0433754,16'-30',"11""",,,,,,04/04/2022,60% - Fair,Remove codominant leader  /  Structural pruning
761,Ginkgo,Ginkgo biloba,37.32251818,-122.0434978,16'-30',"7""",,,,,,04/04/2022,60% - Fair,Remove codominant leader  /  Structural pruning
762,Ginkgo,Ginkgo biloba,37.32252002,-122.0435424,16'-30',"5""",,,,,,04/04/2022,60% - Fair,Structural pruning
763,Ginkgo,Ginkgo biloba,37.32252456,-122.0435957,16'-30',"7""-12""",,,,,,04/04/2022,60% - Fair,Structural pruning
764,Holly Oak,Quercus ilex,37.32250769,-122.0434433,16'-30',"5""",,,,,,04/04/2022,60% - Fair,Structural pruning
765,Aleppo Pine,Pinus halepensis,37.31932937,-122.0482474,46'-60',"15""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and end-weight reduction"
766,Coast Live Oak,Quercus agrifolia,37.31934052,-122.0482645,1'-15',"1""-6""",,,,,,07/01/2022,60% - Fair,Removal
767,Coast Live Oak,Quercus agrifolia,37.31932236,-122.0483039,1'-15',"1""-6""",,,,,,07/01/2022,60% - Fair,Removal
768,Deodar Cedar,Cedrus deodara,37.31937717,-122.0482865,16'-30',"15""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown raise, and structural pruning"
769,Deodar Cedar,Cedrus deodara,37.31943239,-122.0483101,16'-30',"16""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown raise, and structural pruning"
770,Coast Live Oak,Quercus agrifolia,37.31940125,-122.0482486,1'-15',"7""",,,,,,07/01/2022,60% - Fair,Removal
771,Deodar Cedar,Cedrus deodara,37.31968934,-122.0480003,31'-45',"19""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown raise, and structural pruning"
772,Deodar Cedar,Cedrus deodara,37.3,-122.0,31'-45',"17""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown raise, and structural pruning"
773,Deodar Cedar,Cedrus deodara,37.31990738,-122.0479993,31'-45',"17""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown raise, and structural pruning"
774,Deodar Cedar,Cedrus deodara,37.31997457,-122.0480026,31'-45',"19""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown raise, and structural pruning"
775,Deodar Cedar,Cedrus deodara,37.32004077,-122.0480044,31'-45',"19""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown raise, and structural pruning"
776,Coast Live Oak,Quercus agrifolia,37.31980924,-122.047972,1'-15',"1""-6""",,,,,,04/04/2022,60% - Fair,Removal
777,Coast Live Oak,Quercus agrifolia,37.31982449,-122.0479748,1'-15',"1""-6""",,,,,,04/04/2022,60% - Fair,Removal
778,Coast Live Oak,Quercus agrifolia,37.31981897,-122.0479944,1'-15',"1""-6""",,,,,,04/04/2022,60% - Fair,Removal
779,Coast Live Oak,Quercus agrifolia,37.31986721,-122.0479885,1'-15',"1""-6""",,,,,,04/04/2022,60% - Fair,Removal
780,Coast Live Oak,Quercus agrifolia,37.31981008,-122.0479943,1'-15',"1""-6""",,,,,,04/04/2022,60% - Fair,Removal
781,Coast Live Oak,Quercus agrifolia,37.31974326,-122.0480023,1'-15',"1""-6""",,,,,,04/04/2022,60% - Fair,Removal
782,Coast Live Oak,Quercus agrifolia,37.31981299,-122.0480012,1'-15',"1""-6""",,,,,,04/04/2022,60% - Fair,Removal
783,Coast Live Oak,Quercus agrifolia,37.31976584,-122.0480011,1'-15',"1""-6""",,,,,,04/04/2022,60% - Fair,Removal
784,Deodar Cedar,Cedrus deodara,37.32021103,-122.0486405,31'-45',"16""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown raise, and structural pruning"
785,Deodar Cedar,Cedrus deodara,37.32028816,-122.0485816,31'-45',"16""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown raise, and structural pruning"
786,Deodar Cedar,Cedrus deodara,37.32027916,-122.0486456,31'-45',"50""",,,,,,04/04/2022,40% - Poor,"Crown clean, crown raise, and structural pruning"
787,Deodar Cedar,Cedrus deodara,37.32029219,-122.0486545,16'-30',"5""",,,,,,07/01/2022,40% - Poor,Removal
788,Deodar Cedar,Cedrus deodara,37.32031908,-122.048656,16'-30',"5""",,,,,,07/01/2022,40% - Poor,Removal
789,Deodar Cedar,Cedrus deodara,37.3203441,-122.0486842,16'-30',"12""",,,,,,07/05/2022,40% - Poor,"Crown clean, crown raise, crown thin, and end-weight reduction"
790,Privet Species,Ligustrum spp.,37.32036595,-122.0487079,16'-30',"1""-6""",,,,,,07/01/2022,60% - Fair,Removal
791,Shamel Ash,Fraxinus uhdei,37.3204018,-122.048716,16'-30',"1""-6""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
792,Crapemyrtle,Lagerstroemia indica,37.32042842,-122.0487363,1'-15',"1""-6""",,,,,,07/01/2022,0% - Dead,Removal
793,Crapemyrtle,Lagerstroemia indica,37.32045092,-122.0487625,1'-15',"1""-6""",,,,,,07/01/2022,0% - Dead,Removal
794,Shamel Ash,Fraxinus uhdei,37.32042498,-122.0487225,16'-30',"1""-6""",,,,,,07/01/2022,60% - Fair,Removal
795,Crapemyrtle,Lagerstroemia indica,37.32049487,-122.0487758,1'-15',"1""-6""",,,,,,07/01/2022,0% - Dead,Removal
796,Mexican Fan Palm,Washingtonia robusta,37.32056016,-122.0487738,31'-45',"13""-18""",,,,,,07/05/2022,60% - Fair,"Remove dead fronds, flowers, and fruit"
797,Mexican Fan Palm,Washingtonia robusta,37.32046342,-122.0486793,31'-45',"13""-18""",,,,,,07/01/2022,60% - Fair,Removal
798,Incense Cedar,Calocedrus decurrens,37.32021891,-122.0482103,16'-30',"1""-6""",,,,,,07/01/2022,20% - Critical,Removal
799,Incense Cedar,Calocedrus decurrens,37.32026032,-122.0482719,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
800,Incense Cedar,Calocedrus decurrens,37.32027762,-122.0483165,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
801,Incense Cedar,Calocedrus decurrens,37.32030229,-122.0483502,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
802,Incense Cedar,Calocedrus decurrens,37.32032307,-122.0483792,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
803,Incense Cedar,Calocedrus decurrens,37.32034353,-122.0484139,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
804,Incense Cedar,Calocedrus decurrens,37.32038231,-122.0484709,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
805,Incense Cedar,Calocedrus decurrens,37.32040395,-122.0485025,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
806,Incense Cedar,Calocedrus decurrens,37.32042345,-122.048528,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
807,Mexican Fan Palm,Washingtonia robusta,37.32042885,-122.0485595,1'-15',"1""-6""",,,,,,07/01/2022,60% - Fair,Removal
808,Incense Cedar,Calocedrus decurrens,37.32045333,-122.0485793,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
809,Incense Cedar,Calocedrus decurrens,37.32047775,-122.0486049,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
810,Incense Cedar,Calocedrus decurrens,37.32049285,-122.0486429,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
811,Incense Cedar,Calocedrus decurrens,37.3205215,-122.0486792,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
812,Incense Cedar,Calocedrus decurrens,37.32053563,-122.0487052,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
813,Incense Cedar,Calocedrus decurrens,37.32055159,-122.0487251,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
814,Incense Cedar,Calocedrus decurrens,37.32057895,-122.0487481,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
815,Incense Cedar,Calocedrus decurrens,37.32060571,-122.0487696,16'-30',"1""-6""",,,,,,07/01/2022,20% - Critical,Removal
816,Incense Cedar,Calocedrus decurrens,37.32064187,-122.0487803,16'-30',"1""-6""",,,,,,07/01/2022,20% - Critical,Removal
817,Incense Cedar,Calocedrus decurrens,37.32067418,-122.0487963,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Crown Clean
818,Incense Cedar,Calocedrus decurrens,37.32071037,-122.0487999,16'-30',"1""-6""",,,,,,07/01/2022,0% - Dead,Removal
819,Incense Cedar,Calocedrus decurrens,37.32074084,-122.0488113,16'-30',"1""-6""",,,,,,07/01/2022,0% - Dead,Removal
820,Incense Cedar,Calocedrus decurrens,37.32076683,-122.0488175,16'-30',"1""-6""",,,,,,07/01/2022,0% - Dead,Removal
821,Incense Cedar,Calocedrus decurrens,37.32079323,-122.0488169,16'-30',"1""-6""",,,,,,07/05/2022,0% - Dead,Removal
822,Incense Cedar,Calocedrus decurrens,37.32082966,-122.0488335,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning
823,Incense Cedar,Calocedrus decurrens,37.32086679,-122.0488422,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning
824,Incense Cedar,Calocedrus decurrens,37.32091264,-122.0488564,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning
825,Incense Cedar,Calocedrus decurrens,37.32094798,-122.0488693,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning
826,Incense Cedar,Calocedrus decurrens,37.3209864,-122.0488891,16'-30',"1""-6""",,,,,,07/01/2022,0% - Dead,Removal
827,Incense Cedar,Calocedrus decurrens,37.3210252,-122.0489025,16'-30',"1""-6""",,,,,,07/05/2022,0% - Dead,Removal
828,Incense Cedar,Calocedrus decurrens,37.32106238,-122.0489253,16'-30',"1""-6""",,,,,,07/01/2022,20% - Critical,Removal
829,Incense Cedar,Calocedrus decurrens,37.3210967,-122.0489282,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning and clearance
830,Acacia Species,Acacia spp.,37.32111711,-122.0489531,16'-30',"1""-6""",,,,,,04/04/2022,60% - Fair,Removal
831,Incense Cedar,Calocedrus decurrens,37.32113908,-122.0489365,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Removal
832,Incense Cedar,Calocedrus decurrens,37.32117766,-122.0489442,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning and clearance
833,Incense Cedar,Calocedrus decurrens,37.32120905,-122.0489548,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning and clearance
834,Privet Species,Ligustrum spp.,37.3212423,-122.0489732,16'-30',"1""-6""",,,,,,04/04/2022,60% - Fair,Removal
835,Incense Cedar,Calocedrus decurrens,37.32127667,-122.04897,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning and clearance
836,Incense Cedar,Calocedrus decurrens,37.32130664,-122.04898,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning and clearance
837.0,Incense Cedar,Calocedrus decurrens,37.32133247,-122.0489701,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning and clearance
838,Incense Cedar,Calocedrus decurrens,37.32132899,-122.0489887,16'-30',"1""-6""",,,,,,04/04/2022,20% - Critical,Structural pruning and clearance
839,Deodar Cedar,Cedrus deodara,37.32136913,-122.048979,16'-30',"14""",,,,,,07/05/2022,40% - Poor,"Crown clean, crown thin, end-weight reduction, and clearance pruning"
840,Deodar Cedar,Cedrus deodara,37.32141334,-122.0489981,31'-45',"13""",,,,,,07/05/2022,40% - Poor,"Crown clean, crown thin, end-weight reduction, and clearance pruning"
841,Deodar Cedar,Cedrus deodara,37.32145626,-122.0489986,31'-45',"12""",,,,,,07/05/2022,40% - Poor,"Crown clean, crown thin, end-weight reduction, and clearance pruning"
842,Deodar Cedar,Cedrus deodara,37.32149921,-122.0489962,31'-45',"12""",,,,,,07/05/2022,40% - Poor,"Crown clean, crown thin, end-weight reduction, and clearance pruning"
843,Deodar Cedar,Cedrus deodara,37.32154422,-122.0489947,31'-45',"13""",,,,,,07/05/2022,40% - Poor,"Crown clean, crown thin, end-weight reduction, and clearance pruning"
844,Deodar Cedar,Cedrus deodara,37.3215826,-122.0490062,31'-45',"15""",,,,,,07/05/2022,40% - Poor,"Crown clean, crown thin, end-weight reduction, and clearance pruning"
845,Deodar Cedar,Cedrus deodara,37.32162639,-122.0490182,31'-45',"14""",,,,,,07/05/2022,40% - Poor,"Crown clean, crown thin, end-weight reduction, and clearance pruning"
